CÓDIGO - ALUMNO,EDAD,SEXO,NACIONALIDAD,POBLACIÓN,TIEMPO DE ESTUDIO,ACTIVIDADES EXTRACADÉMICAS,TAMAÑO DE LA FAMILIA,TIPO DE VIVIENDA,ENCARGADO DEL MENOR,ESTADO CIVIL - PADRE,EDUCACIÓN - PADRE,TRABAJO - PADRE,NACIONALIDAD - PADRE,VIVE CON EL ESTUDIANTE - PADRE,ESTADO CIVIL - MADRE,EDUCACIÓN - MADRE,TRABAJO - MADRE,NACIONALIDAD - MADRE,VIVE CON EL ESTUDIANTE - MADRE,GRADO,AÑO LECTIVO,ÁREA,COMPETENCIA,NOTA,AÑO,ENFERMEDADES,TIENE NECESIDADES ESPECIALES
A00001,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,TERCER GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,A,2018,Ninguna,NO
A00001,8,Masculino,PERÚ,Urbano,6 - 8 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,TERCER GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0028,AD,2018,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0001,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0002,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0003,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0004,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0005,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0006,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0007,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN FÍSICA,COM0008,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,ARTE Y CULTURA,COM0009,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,ARTE Y CULTURA,COM0010,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,COMUNICACIÓN,COM0011,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,COMUNICACIÓN,COM0012,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,COMUNICACIÓN,COM0013,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,MATEMÁTICA,COM0014,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,MATEMÁTICA,COM0015,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,MATEMÁTICA,COM0016,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,MATEMÁTICA,COM0017,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,CIENCIA Y TECNOLOGÍA,COM0018,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,CIENCIA Y TECNOLOGÍA,COM0019,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,CIENCIA Y TECNOLOGÍA,COM0020,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,INGLÉS,COM0021,AD,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,INGLÉS,COM0022,AD,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,INGLÉS,COM0023,AD,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN RELIGIOSA,COM0024,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,EDUCACIÓN RELIGIOSA,COM0025,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,A,2019,Ninguna,NO
A00001,9,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,CUARTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0028,A,2019,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0001,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0002,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0003,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0004,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,PERSONAL SOCIAL,COM0005,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN FÍSICA,COM0006,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN FÍSICA,COM0007,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN FÍSICA,COM0008,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,ARTE Y CULTURA,COM0009,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,ARTE Y CULTURA,COM0010,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,COMUNICACIÓN,COM0011,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,COMUNICACIÓN,COM0012,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,COMUNICACIÓN,COM0013,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,MATEMÁTICA,COM0014,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,MATEMÁTICA,COM0015,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,MATEMÁTICA,COM0016,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,MATEMÁTICA,COM0017,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,CIENCIA Y TECNOLOGÍA,COM0018,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,CIENCIA Y TECNOLOGÍA,COM0019,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,CIENCIA Y TECNOLOGÍA,COM0020,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,INGLÉS,COM0021,AD,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,INGLÉS,COM0022,AD,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,INGLÉS,COM0023,AD,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN RELIGIOSA,COM0024,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,EDUCACIÓN RELIGIOSA,COM0025,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,A,2020,Ninguna,NO
A00001,10,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,QUINTO GRADO,CASTELLANO COMO SEGUNDA LENGUA,COM0028,A,2020,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0001,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0002,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0003,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0004,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,PERSONAL SOCIAL,COM0005,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,EDUCACIÓN FÍSICA,COM0006,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,EDUCACIÓN FÍSICA,COM0007,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,EDUCACIÓN FÍSICA,COM0008,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,ARTE Y CULTURA,COM0009,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,ARTE Y CULTURA,COM0010,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,COMUNICACIÓN,COM0011,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,COMUNICACIÓN,COM0012,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,COMUNICACIÓN,COM0013,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,MATEMÁTICA,COM0014,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,MATEMÁTICA,COM0015,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,MATEMÁTICA,COM0016,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,MATEMÁTICA,COM0017,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,CIENCIA Y TECNOLOGÍA,COM0018,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,CIENCIA Y TECNOLOGÍA,COM0019,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,CIENCIA Y TECNOLOGÍA,COM0020,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,INGLÉS,COM0021,A,2021,Ninguna,NO
A00001,11,Masculino,PERÚ,Urbano,4 - 6 horas,Ninguno,1 - 4,Unifamiliar,Madre,Casado,Educación Universitaria,Mecánica y Metales,PERÚ,SI,Casado,Educación Universitaria,Administración y Comercio,PERÚ,SI,PRIMARIA,SEXTO GRADO,INGLÉS,COM0022,A,2021,Ninguna,NO
